query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	intersection
CD8 naive	TRUE	5.545066761284513e-51	431	119	78	0.6554621848739496	0.18097447795823665	GO:0043604	GO:BP	amide biosynthetic process	4972	11312	Rps20,Rplp1,Rpl12,Rps24,Rps28,Rpl13,Rps19,Eef1b2,Rps7,Rps18,Rpl23,Rps10,Rps15a,Rps29,Rpl39,Rplp2,Rps12,Rps9,Rps5,Rps16,Rps26,Rpl10a,Rpl38,Ugcg,Rps27a,Rpl28,Rpsa,Rpl18a,Rpl32,Rps21,Rpl22l1,Rps3,Rps6,Rpl23a,Rpl5,Rps8,Rps17,Rpl17,Rpl27a,Rplp0,Rpl37,Rps15,Rps2,Rack1,Rpl3,Rps3a1,Rpl26,Rpl18,Rpl37a,Rpl8,Rpl22,Rps14,Npm1,Eef1g,Rpl35a,Rpl21,Rpl15,Rps4x,Rpl36,Rps23,Rps13,Rpl30,Rpl41,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rps25,Rpl14,Tut4,Rpl19,Eef1a1,Rpl11,Fau,Rpl7,Rpl7a
CD8 naive	TRUE	5.950301825846765e-50	53	119	39	0.3277310924369748	0.7358490566037735	GO:0022625	GO:CC	cytosolic large ribosomal subunit	4972	859	Rplp1,Rpl12,Rpl13,Rpl23,Rpl39,Rplp2,Rps12,Rpl10a,Rpl38,Rpl28,Rpl18a,Rpl32,Rpl23a,Rpl5,Rpl27a,Rplp0,Rpl37,Rpl3,Rpl26,Rpl18,Rpl37a,Rpl8,Rpl22,Rpl35a,Rpl21,Rpl15,Rpl30,Rpl41,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rpl14,Rpl19,Rpl11,Rpl7,Rpl7a
CD8 naive	TRUE	5.04675502790764e-48	451	119	77	0.6470588235294118	0.17073170731707318	GO:0006518	GO:BP	peptide metabolic process	4972	2277	Rps20,Rplp1,Rpl12,Rps24,Rps28,Rpl13,Rps19,Eef1b2,Rps7,Rps18,Rpl23,Rps10,Rps15a,Rps29,Rpl39,Rplp2,Rps12,Rps9,Rps5,Rps16,Rps26,Rpl10a,Rpl38,Rps27a,Rpl28,Rpsa,Rpl18a,Rpl32,Rps21,Rpl22l1,Rps3,Rps6,Rpl23a,Rpl5,Rps8,Rps17,Rpl17,Rpl27a,Rplp0,Rpl37,Rps15,Rps2,Rack1,Rpl3,Rps3a1,Rpl26,Rpl18,Rpl37a,Rpl8,Rpl22,Rps14,Npm1,Eef1g,Rpl35a,Rpl21,Rpl15,Rps4x,Rpl36,Rps23,Rps13,Rpl30,Rpl41,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rps25,Rpl14,Tut4,Rpl19,Eef1a1,Rpl11,Fau,Rpl7,Rpl7a
CD8 naive	TRUE	8.772388067300144e-42	48	119	34	0.2857142857142857	0.7083333333333334	GO:0140236	GO:BP	translation at presynapse	4972	20632	Rpl12,Rps24,Rps28,Rpl13,Rpl23,Rps10,Rps15a,Rplp2,Rps12,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpl32,Rpl23a,Rpl5,Rpl27a,Rpl37,Rpl26,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl15,Rpl9,Rpl4,Rpl34,Rpl6,Rpl13a,Rpl14,Rpl7,Rpl7a
CD8 naive	TRUE	2.8176055370046947e-41	49	119	34	0.2857142857142857	0.6938775510204082	GO:0140242	GO:BP	translation at postsynapse	4972	20637	Rpl12,Rps24,Rps28,Rpl13,Rpl23,Rps10,Rps15a,Rplp2,Rps12,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpl32,Rpl23a,Rpl5,Rpl27a,Rpl37,Rpl26,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl15,Rpl9,Rpl4,Rpl34,Rpl6,Rpl13a,Rpl14,Rpl7,Rpl7a
CD8 naive	TRUE	2.8176055370046947e-41	49	119	34	0.2857142857142857	0.6938775510204082	GO:0140241	GO:BP	translation at synapse	4972	20636	Rpl12,Rps24,Rps28,Rpl13,Rpl23,Rps10,Rps15a,Rplp2,Rps12,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpl32,Rpl23a,Rpl5,Rpl27a,Rpl37,Rpl26,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl15,Rpl9,Rpl4,Rpl34,Rpl6,Rpl13a,Rpl14,Rpl7,Rpl7a
CD8 naive	TRUE	8.681010092989471e-40	92	119	41	0.3445378151260504	0.44565217391304346	GO:0015934	GO:CC	large ribosomal subunit	4972	711	Rplp1,Rpl12,Rpl13,Rpl23,Rpl39,Rplp2,Rps12,Rpl10a,Rpl38,Rpl28,Rpl18a,Rpl32,Rpl23a,Rpl5,Rpl17,Rpl27a,Rplp0,Rpl37,Rpl3,Rpl26,Rpl18,Rpl37a,Rpl8,Rpl22,Npm1,Rpl35a,Rpl21,Rpl15,Rpl30,Rpl41,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rpl14,Rpl19,Rpl11,Rpl7,Rpl7a
CD8 naive	TRUE	1.4970143589975678e-34	429	119	65	0.5462184873949579	0.15151515151515152	REAC:R-MMU-8953854	REAC	Metabolism of RNA	4972	805	Rps20,Rplp1,Rpl12,Rps24,Rps28,Rpl13,Rps19,Rps7,Rps18,Rpl23,Rps10,Rps15a,Rps29,Rpl39,Rplp2,Rps12,Rps9,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpsa,Rpl18a,Rpl32,Rps21,Rpl22l1,Rps3,Rps6,Rpl23a,Rpl5,Rps8,Rps17,Rpl27a,Rplp0,Rpl37,Rps15,Rps2,Rpl3,Rps3a1,Rpl26,Rpl18,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl21,Rpl15,Rps4x,Rps23,Rps13,Rpl30,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rps25,Rpl14,Tut4,Rpl19,Rpl11,Rpl7
CD8 naive	TRUE	1.5149215596221429e-34	286	119	56	0.47058823529411764	0.1958041958041958	GO:0098794	GO:CC	postsynapse	4972	3264	Rps20,Rplp1,Rpl12,Rps24,Rps28,Rpl13,Rps19,Rps7,Rps18,Tmem108,Rpl23,Rps10,Rps15a,Rplp2,Rps12,Rps9,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpsa,Rpl18a,Rpl32,Rps21,Rps3,Rpl23a,Rpl5,Rps17,Rpl27a,Rplp0,Rpl37,Rps2,Rps3a1,Rpl26,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl21,Rpl15,Rps23,Rps13,Rpl30,Rpl9,Rpl4,Rpl34,Rpl31,Rpl6,Rpl13a,Rps25,Rpl14,mt-Nd2,Rpl7,Rpl7a
CD8 naive	TRUE	9.615327513768618e-34	39	119	28	0.23529411764705882	0.717948717948718	GO:0022627	GO:CC	cytosolic small ribosomal subunit	4972	861	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps16,Rps26,Rps27a,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rps3a1,Rps14,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	7.915910120040336e-30	65	119	31	0.2605042016806723	0.47692307692307695	GO:0015935	GO:CC	small ribosomal subunit	4972	712	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps5,Rps16,Rps26,Rps27a,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rack1,Rps3a1,Rps14,Npm1,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	2.674336583434894e-27	50	119	27	0.226890756302521	0.54	REAC:R-MMU-72695	REAC	Formation of the ternary complex, and subsequently, the 43S complex	4972	517	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps16,Rps26,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rps3a1,Rps14,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	3.0579907939946333e-25	57	119	27	0.226890756302521	0.47368421052631576	REAC:R-MMU-72702	REAC	Ribosomal scanning and start codon recognition	4972	1308	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps16,Rps26,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rps3a1,Rps14,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	3.0579907939946333e-25	57	119	27	0.226890756302521	0.47368421052631576	REAC:R-MMU-72662	REAC	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	4972	71	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps16,Rps26,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rps3a1,Rps14,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	3.0579907939946333e-25	57	119	27	0.226890756302521	0.47368421052631576	REAC:R-MMU-72649	REAC	Translation initiation complex formation	4972	1609	Rps20,Rps24,Rps28,Rps19,Rps7,Rps18,Rps10,Rps15a,Rps29,Rps12,Rps9,Rps16,Rps26,Rpsa,Rps21,Rps3,Rps6,Rps8,Rps17,Rps15,Rps2,Rps3a1,Rps14,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	8.905041805782228e-24	42	119	22	0.18487394957983194	0.5238095238095238	CORUM:3047	CORUM	Parvulin-associated pre-rRNP complex	4972	332	Rpl13,Rpl18a,Rps3,Rps6,Rpl5,Rps8,Rplp0,Rpl3,Rps3a1,Rpl26,Rpl18,Rpl8,Eef1g,Rpl15,Rps4x,Rpl4,Rpl6,Rpl13a,Rpl14,Rpl19,Rpl7,Rpl7a
CD8 naive	TRUE	1.2857566196579219e-18	58	119	23	0.19327731092436976	0.39655172413793105	GO:0005844	GO:CC	polysome	4972	390	Rps28,Rps29,Rpl39,Rps26,Rpl10a,Rpl38,Rpl18a,Rpl32,Rps21,Rps3,Rps6,Rpl18,Rpl8,Rps4x,Rps23,Rpl30,Rpl31,Rpl6,Rps25,Rpl19,Rpl11,Rpl7,Rpl7a
CD8 naive	TRUE	6.0525614675898084e-18	30	119	18	0.15126050420168066	0.6	GO:0042788	GO:CC	polysomal ribosome	4972	1844	Rps28,Rps29,Rpl39,Rps26,Rpl10a,Rpl38,Rpl18a,Rpl32,Rps21,Rpl18,Rpl8,Rps23,Rpl30,Rpl31,Rpl6,Rpl19,Rpl11,Rpl7a
CD8 naive	TRUE	1.1002378065306159e-17	180	119	34	0.2857142857142857	0.18888888888888888	GO:0042254	GO:BP	ribosome biogenesis	4972	10559	Dapl1,Rps24,Rps28,Rps19,Rps7,Rps15a,Rps12,Rps9,Rps16,Rpl38,Rps27a,Rpsa,Rps21,Rps6,Rpl23a,Rpl5,Rps8,Rps17,Rplp0,Rps15,Rps3a1,Rpl26,Rps14,Npm1,Rpl35a,Rps4x,Rps23,Rps13,Rpl6,Rps25,Rpl14,Rpl11,Rpl7,Rpl7a
CD8 naive	TRUE	1.6642119238275055e-17	49	119	21	0.17647058823529413	0.42857142857142855	GO:0019843	GO:MF	rRNA binding	4972	3736	Rpl12,Rps18,Rpl23,Rps9,Rps3,Rpl23a,Rpl5,Rplp0,Rpl37,Rpl3,Rpl8,Rps14,Npm1,Rps4x,Rps13,Rpl9,Rpl4,Rpl6,Rpl19,Rpl11,Rpl7
CD8 naive	TRUE	1.9143184666741234e-17	64	119	23	0.19327731092436976	0.359375	GO:0042274	GO:BP	ribosomal small subunit biogenesis	4972	10571	Rps24,Rps28,Rps19,Rps7,Rps15a,Rps12,Rps9,Rps16,Rpl38,Rps27a,Rpsa,Rps21,Rps6,Rps8,Rps17,Rps15,Rps3a1,Rps14,Npm1,Rps4x,Rps23,Rps13,Rps25
CD8 naive	TRUE	4.74606685108924e-16	21	119	15	0.12605042016806722	0.7142857142857143	HP:0012133	HP	Erythroid hypoplasia	4972	8530	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	1.3144769262711075e-15	18	119	14	0.11764705882352941	0.7777777777777778	HP:0020118	HP	Radial artery aplasia	4972	9356	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.3144769262711075e-15	18	119	14	0.11764705882352941	0.7777777777777778	HP:0031640	HP	Abnormal radial artery morphology	4972	11688	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.3144769262711075e-15	18	119	14	0.11764705882352941	0.7777777777777778	HP:0040276	HP	Adenocarcinoma of the colon	4972	15249	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.3144769262711075e-15	18	119	14	0.11764705882352941	0.7777777777777778	HP:0030270	HP	Elevated red cell adenosine deaminase level	4972	10396	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.896241834082026e-15	19	119	14	0.11764705882352941	0.7368421052631579	HP:0005532	HP	Macrocytic dyserythropoietic anemia	4972	3738	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.896241834082026e-15	19	119	14	0.11764705882352941	0.7368421052631579	HP:0001227	HP	Abnormality of the thenar eminence	4972	939	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.896241834082026e-15	19	119	14	0.11764705882352941	0.7368421052631579	HP:0006758	HP	Malignant genitourinary tract tumor	4972	4417	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.529380888030697e-14	239	119	35	0.29411764705882354	0.14644351464435146	GO:0098793	GO:CC	presynapse	4972	3263	Rpl12,Rps24,Rps28,Rpl13,Rpl23,Rps10,Rps15a,Rplp2,Rps12,Rps16,Rps26,Rpl38,Rps27a,Rpl28,Rpl32,Rps6,Rpl23a,Rpl5,Rpl27a,Rpl37,Rpl26,Rpl37a,Rpl8,Rpl22,Rps14,Rpl35a,Rpl15,Rpl9,Rpl4,Rpl34,Rpl6,Rpl13a,Rpl14,Rpl7,Rpl7a
CD8 naive	TRUE	1.5998049801922172e-14	20	119	14	0.11764705882352941	0.7	HP:0040275	HP	Adenocarcinoma of the large intestine	4972	15248	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.5998049801922172e-14	20	119	14	0.11764705882352941	0.7	HP:0009999	HP	Partial duplication of the phalanx of hand	4972	6470	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.5998049801922172e-14	20	119	14	0.11764705882352941	0.7	HP:0030272	HP	Abnormal erythrocyte enzyme level	4972	10398	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.5998049801922172e-14	20	119	14	0.11764705882352941	0.7	HP:0009944	HP	Partial duplication of thumb phalanx	4972	6416	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.704493603554891e-14	21	119	14	0.11764705882352941	0.6666666666666666	HP:0001199	HP	Triphalangeal thumb	4972	927	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.704493603554891e-14	21	119	14	0.11764705882352941	0.6666666666666666	HP:0012410	HP	Pure red cell aplasia	4972	8799	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.268146144957394e-13	22	119	14	0.11764705882352941	0.6363636363636364	HP:0001896	HP	Reticulocytopenia	4972	1376	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	2.8492536393131663e-13	28	119	15	0.12605042016806722	0.5357142857142857	HP:0012131	HP	Abnormal number of erythroid precursors	4972	8528	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	3.1767095629308614e-13	23	119	14	0.11764705882352941	0.6086956521739131	HP:0011904	HP	Persistence of hemoglobin F	4972	8302	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	3.1767095629308614e-13	23	119	14	0.11764705882352941	0.6086956521739131	HP:0040273	HP	Adenocarcinoma of the intestines	4972	15246	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.1784121076948616e-13	264	119	35	0.29411764705882354	0.13257575757575757	GO:0022613	GO:BP	ribonucleoprotein complex biogenesis	4972	6935	Dapl1,Rps24,Rps28,Rps19,Rps7,Rps15a,Rps12,Rps9,Rps16,Rpl38,Rps27a,Rpsa,Rps21,Rps6,Rpl23a,Rpl5,Rps8,Rps17,Rplp0,Rps15,Rps3a1,Rpl26,Rps14,Npm1,Rpl35a,Rps4x,Rps23,Rps13,Rpl6,Rpl13a,Rps25,Rpl14,Rpl11,Rpl7,Rpl7a
CD8 naive	TRUE	7.473271848711014e-13	24	119	14	0.11764705882352941	0.5833333333333334	HP:0009942	HP	Duplication of thumb phalanx	4972	6414	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.6648660023929498e-12	25	119	14	0.11764705882352941	0.56	HP:0009777	HP	Absent thumb	4972	6274	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.6648660023929498e-12	25	119	14	0.11764705882352941	0.56	HP:0002669	HP	Osteosarcoma	4972	1935	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	3.535832814956466e-12	26	119	14	0.11764705882352941	0.5384615384615384	HP:0001087	HP	Developmental glaucoma	4972	852	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	7.198327897698149e-12	27	119	14	0.11764705882352941	0.5185185185185185	HP:0001895	HP	Normochromic anemia	4972	1375	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	9.91063616782494e-12	48	119	17	0.14285714285714285	0.3541666666666667	GO:0032040	GO:CC	small-subunit processome	4972	1242	Rps24,Rps28,Rps19,Rps7,Rps15a,Rps12,Rps9,Rps16,Rps27a,Rps6,Rps8,Rps17,Rps3a1,Rps14,Rps4x,Rps23,Rps13
CD8 naive	TRUE	1.2995355058106403e-11	41	119	16	0.13445378151260504	0.3902439024390244	HP:0001894	HP	Thrombocytosis	4972	1374	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rpsa,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	2.6742673474953606e-11	29	119	14	0.11764705882352941	0.4827586206896552	HP:0000185	HP	Cleft soft palate	4972	159	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	3.6134095938508745e-11	36	119	15	0.12605042016806722	0.4166666666666667	HP:0100273	HP	Neoplasm of the colon	4972	15790	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Smad7,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.9149948546867736e-11	30	119	14	0.11764705882352941	0.4666666666666667	HP:0009380	HP	Aplasia of the fingers	4972	5909	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.9149948546867736e-11	30	119	14	0.11764705882352941	0.4666666666666667	HP:0000912	HP	Sprengel anomaly	4972	711	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.9149948546867736e-11	30	119	14	0.11764705882352941	0.4666666666666667	HP:0001790	HP	Nonimmune hydrops fetalis	4972	1299	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.950458135748826e-11	44	119	16	0.13445378151260504	0.36363636363636365	HP:0004808	HP	Acute myeloid leukemia	4972	3289	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	1.5369532229011824e-10	39	119	15	0.12605042016806722	0.38461538461538464	HP:0001972	HP	Macrocytic anemia	4972	1438	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	2.606270994784514e-10	33	119	14	0.11764705882352941	0.42424242424242425	HP:0005518	HP	Increased mean corpuscular volume	4972	3727	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.3429230845829246e-10	34	119	14	0.11764705882352941	0.4117647058823529	HP:0011902	HP	Abnormal hemoglobin	4972	8300	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.3429230845829246e-10	34	119	14	0.11764705882352941	0.4117647058823529	HP:0004312	HP	Abnormal reticulocyte morphology	4972	3010	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.1379823355411943e-9	36	119	14	0.11764705882352941	0.3888888888888889	HP:0006749	HP	Malignant gastrointestinal tract tumors	4972	4412	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.1379823355411943e-9	36	119	14	0.11764705882352941	0.3888888888888889	HP:0002672	HP	Gastrointestinal carcinoma	4972	1937	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.7944054543954699e-9	37	119	14	0.11764705882352941	0.3783783783783784	HP:0025065	HP	Abnormal mean corpuscular volume	4972	9516	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.1051510249839867e-8	50	119	15	0.12605042016806722	0.3	HP:0100834	HP	Neoplasm of the large intestine	4972	16310	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Smad7,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.971404695237293e-8	72	119	17	0.14285714285714285	0.2361111111111111	GO:0030684	GO:CC	preribosome	4972	970	Rps24,Rps28,Rps19,Rps7,Rps15a,Rps12,Rps9,Rps16,Rps27a,Rps6,Rps8,Rps17,Rps3a1,Rps14,Rps4x,Rps23,Rps13
CD8 naive	TRUE	5.288164227390773e-8	55	119	15	0.12605042016806722	0.2727272727272727	HP:0002863	HP	Myelodysplasia	4972	2071	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	5.8862672712043666e-8	46	119	14	0.11764705882352941	0.30434782608695654	HP:0001789	HP	Hydrops fetalis	4972	1298	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	6.567156778359014e-8	66	119	16	0.13445378151260504	0.24242424242424243	HP:0002488	HP	Acute leukemia	4972	1801	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	1.0492565945167508e-7	39	119	13	0.1092436974789916	0.3333333333333333	GO:0042255	GO:BP	ribosome assembly	4972	10560	Rps28,Rps19,Rpl38,Rpsa,Rps6,Rpl23a,Rpl5,Rplp0,Rps15,Rps14,Rpl6,Rps25,Rpl11
CD8 naive	TRUE	1.0842429188569324e-7	68	119	16	0.13445378151260504	0.23529411764705882	HP:0001882	HP	Leukopenia	4972	1364	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	1.1370813940170988e-7	48	119	14	0.11764705882352941	0.2916666666666667	HP:0001421	HP	Abnormality of the musculature of the hand	4972	1066	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.560346540846783e-7	49	119	14	0.11764705882352941	0.2857142857142857	HP:0009778	HP	Short thumb	4972	6275	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
